,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
0,C,2015,Batistão,Aracaju,SE,Sábado,16, Maio ,2015,16:00,Confiança - SE,Asa - AL,1,1,0,0,1,1,1
1,C,2015,Zinho Oliveira,Maraba,PA,Domingo,17, Maio ,2015,17:00,Águia de Marabá - PA,América - RN,1,1,0,0,1,1,1
2,C,2015,Serra Dourada,Goiania,GO,Domingo,17, Maio ,2015,16:00,Vila Nova - GO,Cuiabá - MT,1,0,1,0,0,3,0
3,C,2015,Amigão,Campina Grande,PB,Domingo,17, Maio ,2015,16:00,Botafogo - PB,Salgueiro - PE,1,2,0,1,0,0,3
4,C,2015,Romeirão,Juazeiro do Norte,CE,Domingo,17, Maio ,2015,19:00,Icasa - CE,Fortaleza - CE,0,2,0,1,0,0,3
5,C,2015,Estádio do Vale,Novo Hamburgo,RS,Sábado,16, Maio ,2015,19:00,Brasil - RS,Juventude - RS,1,1,0,0,1,1,1
6,C,2015,Antônio Guimarães de Almeida,Tombos,MG,Sábado,16, Maio ,2015,16:00,Tombense - MG,Tupi - MG,0,1,0,1,0,0,3
7,C,2015,Do Café,Londrina,PR,Domingo,17, Maio ,2015,16:00,Londrina - PR,Portuguesa - SP,2,1,1,0,0,3,0
8,C,2015,Centenário,Caxias do Sul,RS,Domingo,17, Maio ,2015,16:00,Caxias - RS,Madureira - RJ,1,1,0,0,1,1,1
9,C,2015,Dario Leite,Guaratingueta,SP,Domingo,17, Maio ,2015,16:00,Guaratinguetá - SP,Guarani - SP,1,1,0,0,1,1,1
10,C,2015,Arena Castelão,Fortaleza,CE,Sábado,23, Maio ,2015,19:30,Fortaleza - CE,Vila Nova - GO,3,2,1,0,0,3,0
11,C,2015,Arena das Dunas,Natal,RN,Domingo,24, Maio ,2015,16:00,América - RN,Icasa - CE,2,1,1,0,0,3,0
12,C,2015,Coaracy Fonseca,Arapiraca,AL,Domingo,24, Maio ,2015,16:00,Asa - AL,Botafogo - PB,1,1,0,0,1,1,1
13,C,2015,Cornélio de Barros Muniz,Salgueiro,PE,Domingo,24, Maio ,2015,16:00,Salgueiro - PE,Águia de Marabá - PA,0,0,0,0,1,1,1
14,C,2015,Arena Pantanal,Cuiaba,MT,Domingo,24, Maio ,2015,19:00,Cuiabá - MT,Confiança - SE,1,0,1,0,0,3,0
15,C,2015,Conselheiro Galvão,Rio de Janeiro,RJ,Sábado,23, Maio ,2015,15:00,Madureira - RJ,Tombense - MG,1,1,0,0,1,1,1
16,C,2015,Mário Helênio,Juiz de Fora,MG,Sábado,23, Maio ,2015,16:00,Tupi - MG,Guaratinguetá - SP,3,0,1,0,0,3,0
17,C,2015,Brinco de Ouro,Campinas,SP,Segunda,25, Maio ,2015,20:15,Guarani - SP,Londrina - PR,1,2,0,1,0,0,3
18,C,2015,Pacaembu,Sao Paulo,SP,Sábado,23, Maio ,2015,19:00,Portuguesa - SP,Brasil - RS,1,1,0,0,1,1,1
19,C,2015,Alfredo Jaconi,Caxias do Sul,RS,Domingo,24, Maio ,2015,16:00,Juventude - RS,Caxias - RS,0,0,0,0,1,1,1
20,C,2015,Zinho Oliveira,Maraba,PA,Domingo,31, Maio ,2015,16:00,Águia de Marabá - PA,Vila Nova - GO,1,2,0,1,0,0,3
21,C,2015,Romeirão,Juazeiro do Norte,CE,Sábado,30, Maio ,2015,16:00,Icasa - CE,Salgueiro - PE,1,2,0,1,0,0,3
22,C,2015,Coaracy Fonseca,Arapiraca,AL,Sábado,30, Maio ,2015,19:30,Asa - AL,América - RN,3,0,1,0,0,3,0
23,C,2015,Almeidão,Joao Pessoa,PB,Sábado,30, Maio ,2015,19:00,Botafogo - PB,Confiança - SE,2,1,1,0,0,3,0
24,C,2015,Arena Pantanal,Cuiaba,MT,Segunda,1, Junho ,2015,20:15,Cuiabá - MT,Fortaleza - CE,1,3,0,1,0,0,3
25,C,2015,Conselheiro Galvão,Rio de Janeiro,RJ,Sábado,30, Maio ,2015,15:00,Madureira - RJ,Portuguesa - SP,1,2,0,1,0,0,3
26,C,2015,Brinco de Ouro,Campinas,SP,Domingo,31, Maio ,2015,19:00,Guarani - SP,Tupi - MG,1,1,0,0,1,1,1
27,C,2015,Antônio Guimarães de Almeida,Tombos,MG,Sábado,30, Maio ,2015,16:00,Tombense - MG,Caxias - RS,1,0,1,0,0,3,0
28,C,2015,Do Café,Londrina,PR,Domingo,31, Maio ,2015,15:00,Londrina - PR,Juventude - RS,0,0,0,0,1,1,1
29,C,2015,Estádio do Vale,Novo Hamburgo,RS,Domingo,31, Maio ,2015,16:00,Brasil - RS,Guaratinguetá - SP,2,0,1,0,0,3,0
30,C,2015,Arena Castelão,Fortaleza,CE,Domingo,7, Junho ,2015,19:00,Fortaleza - CE,Asa - AL,1,1,0,0,1,1,1
31,C,2015,OBA,Goiania,GO,Domingo,7, Junho ,2015,11:00,Vila Nova - GO,Icasa - CE,2,0,1,0,0,3,0
32,C,2015,Batistão,Aracaju,SE,Domingo,7, Junho ,2015,19:00,Confiança - SE,Águia de Marabá - PA,1,1,0,0,1,1,1
33,C,2015,Almeidão,Joao Pessoa,PB,Domingo,7, Junho ,2015,19:00,Botafogo - PB,Cuiabá - MT,0,0,0,0,1,1,1
34,C,2015,Arena das Dunas,Natal,RN,Domingo,7, Junho ,2015,19:00,América - RN,Salgueiro - PE,2,2,0,0,1,1,1
35,C,2015,Alfredo Jaconi,Caxias do Sul,RS,Sábado,6, Junho ,2015,16:00,Juventude - RS,Guarani - SP,1,1,0,0,1,1,1
36,C,2015,Mário Helênio,Juiz de Fora,MG,Sábado,6, Junho ,2015,16:45,Tupi - MG,Madureira - RJ,3,3,0,0,1,1,1
37,C,2015,Regional,Maringa,PR,Domingo,7, Junho ,2015,15:00,Londrina - PR,Tombense - MG,1,0,1,0,0,3,0
38,C,2015,Centenário,Caxias do Sul,RS,Domingo,7, Junho ,2015,15:00,Caxias - RS,Brasil - RS,1,2,0,1,0,0,3
39,C,2015,Dario Leite,Guaratingueta,SP,Segunda,8, Junho ,2015,20:15,Guaratinguetá - SP,Portuguesa - SP,0,3,0,1,0,0,3
40,C,2015,Cornélio de Barros Muniz,Salgueiro,PE,Domingo,28, Junho ,2015,19:00,Salgueiro - PE,Fortaleza - CE,0,1,0,1,0,0,3
41,C,2015,OBA,Goiania,GO,Sábado,27, Junho ,2015,16:00,Vila Nova - GO,América - RN,0,1,0,1,0,0,3
42,C,2015,Zinho Oliveira,Maraba,PA,Domingo,28, Junho ,2015,16:00,Águia de Marabá - PA,Botafogo - PB,2,2,0,0,1,1,1
43,C,2015,Romeirão,Juazeiro do Norte,CE,Domingo,28, Junho ,2015,16:00,Icasa - CE,Confiança - SE,2,3,0,1,0,0,3
44,C,2015,Coaracy Fonseca,Arapiraca,AL,Domingo,28, Junho ,2015,16:00,Asa - AL,Cuiabá - MT,1,0,1,0,0,3,0
45,C,2015,Conselheiro Galvão,Rio de Janeiro,RJ,Sábado,27, Junho ,2015,15:00,Madureira - RJ,Juventude - RS,3,4,0,1,0,0,3
46,C,2015,Antônio Guimarães de Almeida,Tombos,MG,Sábado,27, Junho ,2015,11:00,Tombense - MG,Guarani - SP,1,2,0,1,0,0,3
47,C,2015,Dario Leite,Guaratingueta,SP,Domingo,28, Junho ,2015,11:00,Guaratinguetá - SP,Caxias - RS,0,0,0,0,1,1,1
48,C,2015,Bento Freitas,Pelotas,RS,Domingo,28, Junho ,2015,11:00,Brasil - RS,Londrina - PR,3,1,1,0,0,3,0
49,C,2015,Canindé,Sao Paulo,SP,Sábado,27, Junho ,2015,16:00,Portuguesa - SP,Tupi - MG,0,1,0,1,0,0,3
50,C,2015,Zinho Oliveira,Maraba,PA,Domingo,5, Julho ,2015,16:00,Águia de Marabá - PA,Asa - AL,1,2,0,1,0,0,3
