,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
0,B,2020,Mineirão,Belo Horizonte,MG,Sábado,8, Agosto ,2020,19:00,Cruzeiro - MG,Botafogo - SP,2,1,1,0,0,3,0
1,B,2020,Ressacada,Florianopolis,SC,Sábado,8, Agosto ,2020,19:00,Avaí - SC,Náutico - PE,3,1,1,0,0,3,0
2,B,2020,Rei Pelé,Maceio,AL,Sábado,8, Agosto ,2020,21:00,Csa - AL,Guarani - SP,1,0,1,0,0,3,0
3,B,2020,Canindé,Sao Paulo,SP,Sábado,8, Agosto ,2020,21:00,Ponte Preta - SP,America - MG,0,1,0,1,0,0,3
4,B,2020,Arena Barueri,Barueri,SP,Domingo,9, Agosto ,2020,11:00,Oeste - SP,Chapecoense - SC,0,0,0,0,1,1,1
5,B,2020,Germano Kruger,Ponta Grossa,PR,Sábado,8, Agosto ,2020,16:00,Operário - PR,Figueirense - SC,3,1,1,0,0,3,0
6,B,2020,Alfredo Jaconi,Caxias do Sul,RS,Sábado,8, Agosto ,2020,11:00,Juventude - RS,Crb - AL,2,1,1,0,0,3,0
7,B,2020,Manoel Barradas,Salvador,BA,Sábado,8, Agosto ,2020,19:00,Vitória - BA,Sampaio Correa - MA,1,0,1,0,0,3,0
8,B,2020,Batistão,Aracaju,SE,Sexta,7, Agosto ,2020,21:30,Confiança - SE,Paraná - PR,2,2,0,0,1,1,1
9,B,2020,Arena Pantanal,Cuiaba,MT,Sexta,7, Agosto ,2020,19:15,Cuiabá - MT,Brasil - RS,0,0,0,0,1,1,1
10,B,2020,Independência,Belo Horizonte,MG,Terça,11, Agosto ,2020,21:30,America - MG,Cuiabá - MT,0,1,0,1,0,0,3
11,B,2020,Orlando Scarpelli,Florianopolis,SC,Terça,11, Agosto ,2020,21:30,Figueirense - SC,Vitória - BA,0,0,0,0,1,1,1
12,B,2020,Rei Pelé,Maceio,AL,Quarta,12, Agosto ,2020,17:00,Crb - AL,Oeste - SP,1,0,1,0,0,3,0
13,B,2020,Brinco de Ouro,Campinas,SP,Terça,11, Agosto ,2020,20:30,Guarani - SP,Cruzeiro - MG,2,3,0,1,0,0,3
14,B,2020,Santa Cruz,Ribeirao Preto,SP,Terça,11, Agosto ,2020,19:15,Botafogo - SP,Confiança - SE,2,0,1,0,0,3,0
15,B,2020,Durival Britto,Curitiba,PR,Terça,11, Agosto ,2020,20:30,Paraná - PR,Avaí - SC,1,0,1,0,0,3,0
