,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
153,A,2014,Vila Belmiro,Santos,SP,Quarta,20, Agosto ,2014,19:30,Santos - SP,Atletico - PR,2,0,1,0,0,3,0
154,A,2014,Couto Pereira,Curitiba,PR,Quarta,20, Agosto ,2014,21:00,Coritiba - PR,Vitória - BA,2,0,1,0,0,3,0
155,A,2014,Mineirão,Belo Horizonte,MG,Quinta,21, Agosto ,2014,20:30,Cruzeiro - MG,Grêmio - RS,1,0,1,0,0,3,0
156,A,2014,Fonte Nova,Salvador,BA,Quarta,20, Agosto ,2014,21:00,Bahia - BA,Criciuma - SC,0,0,0,0,1,1,1
157,A,2014,Beira,Rio,Porto Alegre,Quarta,20, Agosto ,2014,22:00,Internacional - RS,São Paulo - SP,0,1,0,1,0,0,3
158,A,2014,Orlando Scarpelli,Florianopolis,SC,Quarta,20, Agosto ,2014,19:30,Figueirense - SC,Botafogo - RJ,1,0,1,0,0,3,0
159,A,2014,Arena Condá,Chapeco,SC,Quarta,20, Agosto ,2014,22:00,Chapecoense - SC,Fluminense - RJ,1,0,1,0,0,3,0
160,A,2014,Maracanã,Rio de Janeiro,RJ,Sábado,23, Agosto ,2014,18:30,Botafogo - RJ,Chapecoense - SC,1,0,1,0,0,3,0
161,A,2014,Maracanã,Rio de Janeiro,RJ,Domingo,24, Agosto ,2014,16:00,Fluminense - RJ,Sport - PE,4,0,1,0,0,3,0
162,A,2014,Morumbi,Sao Paulo,SP,Domingo,24, Agosto ,2014,16:00,São Paulo - SP,Santos - SP,2,1,1,0,0,3,0
163,A,2014,Pacaembu,Sao Paulo,SP,Sábado,23, Agosto ,2014,21:00,Palmeiras - SP,Coritiba - PR,1,0,1,0,0,3,0
164,A,2014,Arena da Baixada,Curitiba,PR,Domingo,24, Agosto ,2014,18:30,Atletico - PR,Bahia - BA,0,0,0,0,1,1,1
165,A,2014,Independência,Belo Horizonte,MG,Sábado,23, Agosto ,2014,18:30,Atlético - MG,Internacional - RS,1,0,1,0,0,3,0
166,A,2014,Manoel Barradas,Salvador,BA,Domingo,24, Agosto ,2014,16:00,Vitória - BA,Figueirense - SC,0,1,0,1,0,0,3
167,A,2014,Arena do Grêmio,Porto Alegre,RS,Domingo,24, Agosto ,2014,16:00,Grêmio - RS,Corinthians - SP,2,1,1,0,0,3,0
168,A,2014,Heriberto Hulse,Criciuma,SC,Domingo,24, Agosto ,2014,16:00,Criciuma - SC,Flamengo - RJ,0,2,0,1,0,0,3
169,A,2014,Serra Dourada,Goiania,GO,Domingo,24, Agosto ,2014,18:30,Goiás - GO,Cruzeiro - MG,0,1,0,1,0,0,3
170,A,2014,Maracanã,Rio de Janeiro,RJ,Domingo,31, Agosto ,2014,16:00,Botafogo - RJ,Santos - SP,1,0,1,0,0,3,0
171,A,2014,Ilha do Retiro,Recife,PE,Domingo,31, Agosto ,2014,16:00,Sport - PE,Criciuma - SC,2,0,1,0,0,3,0
172,A,2014,Arena Corinthians,Sao Paulo,SP,Domingo,31, Agosto ,2014,16:00,Corinthians - SP,Fluminense - RJ,1,1,0,0,1,1,1
173,A,2014,Pacaembu,Sao Paulo,SP,Sábado,30, Agosto ,2014,18:30,Palmeiras - SP,Internacional - RS,0,1,0,1,0,0,3
174,A,2014,Couto Pereira,Curitiba,PR,Domingo,31, Agosto ,2014,16:00,Coritiba - PR,Atlético - MG,0,0,0,0,1,1,1
175,A,2014,Mineirão,Belo Horizonte,MG,Sábado,30, Agosto ,2014,18:30,Cruzeiro - MG,Chapecoense - SC,4,2,1,0,0,3,0
176,A,2014,Manoel Barradas,Salvador,BA,Domingo,31, Agosto ,2014,18:30,Vitória - BA,Flamengo - RJ,1,2,0,1,0,0,3
177,A,2014,Arena do Grêmio,Porto Alegre,RS,Domingo,31, Agosto ,2014,18:30,Grêmio - RS,Bahia - BA,1,0,1,0,0,3,0
178,A,2014,Orlando Scarpelli,Florianopolis,SC,Domingo,31, Agosto ,2014,16:00,Figueirense - SC,São Paulo - SP,1,1,0,0,1,1,1
179,A,2014,Serra Dourada,Goiania,GO,Domingo,31, Agosto ,2014,18:30,Goiás - GO,Atletico - PR,3,1,1,0,0,3,0
180,A,2014,Maracanã,Rio de Janeiro,RJ,Sábado,6, Setembro ,2014,18:30,Flamengo - RJ,Grêmio - RS,0,1,0,1,0,0,3
181,A,2014,Maracanã,Rio de Janeiro,RJ,Domingo,7, Setembro ,2014,16:00,Fluminense - RJ,Cruzeiro - MG,3,3,0,0,1,1,1
182,A,2014,Morumbi,Sao Paulo,SP,Domingo,7, Setembro ,2014,16:00,São Paulo - SP,Sport - PE,2,0,1,0,0,3,0
183,A,2014,Pacaembu,Sao Paulo,SP,Sábado,6, Setembro ,2014,18:30,Santos - SP,Vitória - BA,3,1,1,0,0,3,0
184,A,2014,Arena da Baixada,Curitiba,PR,Domingo,7, Setembro ,2014,18:30,Atletico - PR,Palmeiras - SP,1,1,0,0,1,1,1
