,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
0,C,2020,Curuzu,Belem,PA,Sábado,8, Agosto ,2020,17:00,Paysandu - PA,Santa Cruz - PE,0,0,0,0,1,1,1
1,C,2020,Amigão,Campina Grande,PB,Quinta,8, Outubro ,2020,20:00,Treze - PB,Imperatriz - MA,4,1,1,0,0,3,0
2,C,2020,Arena da Amazônia,Manaus,AM,Sábado,8, Agosto ,2020,19:00,Manaus - AM,Vila Nova - GO,1,1,0,0,1,1,1
3,C,2020,Arena Castelão,Fortaleza,CE,Domingo,9, Agosto ,2020,20:00,Ferroviário - CE,Botafogo - PB,2,0,1,0,0,3,0
4,C,2020,Eliel Martins,Riachao do Jacuipe,BA,Domingo,9, Agosto ,2020,18:00,Jacuipense - BA,Remo - PA,1,2,0,1,0,0,3
5,C,2020,CT Hélio Dourado,Eldorado do Sul,RS,Sábado,8, Agosto ,2020,15:00,São José - RS,São Bento - SP,1,0,1,0,0,3,0
6,C,2020,Augusto Bauer,Brusque,SC,Sábado,8, Agosto ,2020,17:00,Brusque - SC,Ypiranga - RS,2,1,1,0,0,3,0
7,C,2020,José Liberatti,Osasco,SP,Sábado,8, Agosto ,2020,16:00,Ituano - SP,Tombense - MG,3,0,1,0,0,3,0
8,C,2020,Dilzon Melo,Varginha,MG,Segunda,10, Agosto ,2020,18:00,Boa - MG,Volta Redonda - RJ,2,2,0,0,1,1,1
9,C,2020,Do Café,Londrina,PR,Segunda,10, Agosto ,2020,20:00,Londrina - PR,Criciúma - SC,0,0,0,0,1,1,1
10,C,2020,Mangueirão,Belem,PA,Domingo,16, Agosto ,2020,18:00,Remo - PA,Ferroviário - CE,2,1,1,0,0,3,0
11,C,2020,Almeidão,Joao Pessoa,PB,Segunda,17, Agosto ,2020,20:00,Botafogo - PB,Manaus - AM,0,0,0,0,1,1,1
