,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
296,B,2015,Arena das Dunas,Natal,RN,Terça,6, Outubro ,2015,20:30,Abc - RN,Atlético - GO,1,1,0,0,1,1,1
297,B,2015,Rei Pelé,Maceio,AL,Terça,6, Outubro ,2015,20:30,Crb - AL,Santa Cruz - PE,3,2,1,0,0,3,0
298,B,2015,Nilton Santos,Rio de Janeiro,RJ,Terça,20, Outubro ,2015,21:00,Botafogo - RJ,Ceará - CE,0,1,0,1,0,0,3
299,B,2015,Passo das Emas,Lucas do Rio Verde,MT,Terça,6, Outubro ,2015,21:30,Luverdense - MT,Sampaio Correa - MA,2,1,1,0,0,3,0
300,B,2015,Nilton Santos,Rio de Janeiro,RJ,Sábado,17, Outubro ,2015,16:00,Botafogo - RJ,Bragantino - SP,4,0,1,0,0,3,0
301,B,2015,Dilzon Melo,Varginha,MG,Sexta,16, Outubro ,2015,19:30,Boa - MG,Sampaio Correa - MA,2,2,0,0,1,1,1
302,B,2015,Arena Fonte Nova,Salvador,BA,Sexta,16, Outubro ,2015,21:30,Vitória - BA,Paraná - PR,1,1,0,0,1,1,1
303,B,2015,Romildo Ferreira,Mogi Mirim,SP,Sábado,17, Outubro ,2015,16:30,Mogi Mirim - SP,Atlético - GO,0,2,0,1,0,0,3
304,B,2015,Heriberto Hulse,Criciuma,SC,Sábado,17, Outubro ,2015,16:30,Criciúma - SC,Ceará - CE,3,0,1,0,0,3,0
305,B,2015,Arruda,Recife,PE,Sábado,17, Outubro ,2015,16:30,Santa Cruz - PE,Náutico - PE,1,3,0,1,0,0,3
306,B,2015,Frasqueirão,Natal,RN,Sábado,17, Outubro ,2015,16:30,Abc - RN,América - MG,4,2,1,0,0,3,0
307,B,2015,José Liberatti,Osasco,SP,Sábado,17, Outubro ,2015,16:30,Oeste - SP,Bahia - BA,0,1,0,1,0,0,3
308,B,2015,Mangueirão,Belem,PA,Sábado,17, Outubro ,2015,21:00,Paysandu - PA,Macaé - RJ,1,1,0,0,1,1,1
309,B,2015,Passo das Emas,Lucas do Rio Verde,MT,Sábado,17, Outubro ,2015,21:00,Luverdense - MT,Crb - AL,2,0,1,0,0,3,0
310,B,2015,Arena Fonte Nova,Salvador,BA,Terça,20, Outubro ,2015,21:00,Bahia - BA,Criciúma - SC,1,0,1,0,0,3,0
311,B,2015,Independência,Belo Horizonte,MG,Sexta,23, Outubro ,2015,21:00,América - MG,Oeste - SP,2,1,1,0,0,3,0
312,B,2015,Cláudio Moacyr,Macae,RJ,Sexta,23, Outubro ,2015,21:00,Macaé - RJ,Mogi Mirim - SP,1,0,1,0,0,3,0
313,B,2015,Castelão/MA,Sao Luis,MA,Sábado,24, Outubro ,2015,17:30,Sampaio Correa - MA,Paysandu - PA,2,0,1,0,0,3,0
314,B,2015,Nabi Abi Chedid,Braganca Paulista,SP,Sábado,24, Outubro ,2015,21:00,Bragantino - SP,Luverdense - MT,3,2,1,0,0,3,0
315,B,2015,Arena Pernambuco,Sao Lourenco da Mata,PE,Sábado,24, Outubro ,2015,17:30,Náutico - PE,Botafogo - RJ,1,4,0,1,0,0,3
316,B,2015,Serra Dourada,Goiania,GO,Sábado,24, Outubro ,2015,17:30,Atlético - GO,Santa Cruz - PE,0,0,0,0,1,1,1
317,B,2015,Rei Pelé,Maceio,AL,Sábado,24, Outubro ,2015,17:30,Crb - AL,Vitória - BA,0,0,0,0,1,1,1
318,B,2015,Durival Britto,Curitiba,PR,Terça,27, Outubro ,2015,21:00,Paraná - PR,Abc - RN,0,0,0,0,1,1,1
319,B,2015,Presidente Vargas/CE,Fortaleza,CE,Sábado,24, Outubro ,2015,21:00,Ceará - CE,Boa - MG,2,1,1,0,0,3,0
320,B,2015,Dilzon Melo,Varginha,MG,Terça,27, Outubro ,2015,19:00,Boa - MG,América - MG,1,2,0,1,0,0,3
321,B,2015,José Liberatti,Osasco,SP,Terça,27, Outubro ,2015,21:00,Oeste - SP,Luverdense - MT,1,0,1,0,0,3,0
322,B,2015,Arruda,Recife,PE,Terça,27, Outubro ,2015,21:30,Santa Cruz - PE,Criciúma - SC,2,0,1,0,0,3,0
323,B,2015,Durival Britto,Curitiba,PR,Sexta,30, Outubro ,2015,21:00,Paraná - PR,Macaé - RJ,3,0,1,0,0,3,0
324,B,2015,Serra Dourada,Goiania,GO,Sexta,30, Outubro ,2015,21:00,Atlético - GO,Bragantino - SP,0,1,0,1,0,0,3
325,B,2015,Manoel Barradas,Salvador,BA,Sábado,31, Outubro ,2015,17:10,Vitória - BA,Náutico - PE,2,3,0,1,0,0,3
326,B,2015,Nilton Santos,Rio de Janeiro,RJ,Sábado,31, Outubro ,2015,17:10,Botafogo - RJ,Bahia - BA,1,0,1,0,0,3,0
327,B,2015,Romildo Ferreira,Mogi Mirim,SP,Sábado,31, Outubro ,2015,17:30,Mogi Mirim - SP,Ceará - CE,0,2,0,1,0,0,3
328,B,2015,Mangueirão,Belem,PA,Sábado,31, Outubro ,2015,17:30,Paysandu - PA,Crb - AL,5,1,1,0,0,3,0
329,B,2015,Frasqueirão,Natal,RN,Sábado,31, Outubro ,2015,21:00,Abc - RN,Sampaio Correa - MA,2,3,0,1,0,0,3
330,B,2015,Nabi Abi Chedid,Braganca Paulista,SP,Terça,3, Novembro ,2015,19:00,Bragantino - SP,Mogi Mirim - SP,3,1,1,0,0,3,0
331,B,2015,Independência,Belo Horizonte,MG,Terça,3, Novembro ,2015,21:30,América - MG,Paysandu - PA,3,1,1,0,0,3,0
332,B,2015,Presidente Vargas/CE,Fortaleza,CE,Sexta,6, Novembro ,2015,21:00,Ceará - CE,Abc - RN,3,0,1,0,0,3,0
333,B,2015,Passo das Emas,Lucas do Rio Verde,MT,Sexta,6, Novembro ,2015,21:00,Luverdense - MT,Boa - MG,2,0,1,0,0,3,0
334,B,2015,Heriberto Hulse,Criciuma,SC,Sábado,7, Novembro ,2015,17:30,Criciúma - SC,Botafogo - RJ,1,0,1,0,0,3,0
335,B,2015,Cláudio Moacyr,Macae,RJ,Sábado,7, Novembro ,2015,17:30,Macaé - RJ,Vitória - BA,0,2,0,1,0,0,3
336,B,2015,Arena Fonte Nova,Salvador,BA,Sábado,7, Novembro ,2015,17:30,Bahia - BA,Santa Cruz - PE,1,2,0,1,0,0,3
337,B,2015,Arena Pernambuco,Sao Lourenco da Mata,PE,Sábado,7, Novembro ,2015,17:30,Náutico - PE,Paraná - PR,2,0,1,0,0,3,0
338,B,2015,Rei Pelé,Maceio,AL,Sábado,7, Novembro ,2015,21:00,Crb - AL,Atlético - GO,4,1,1,0,0,3,0
339,B,2015,Castelão/MA,Sao Luis,MA,Sábado,7, Novembro ,2015,21:00,Sampaio Correa - MA,Oeste - SP,1,1,0,0,1,1,1
340,B,2015,Cláudio Moacyr,Macae,RJ,Terça,10, Novembro ,2015,19:00,Macaé - RJ,Náutico - PE,1,1,0,0,1,1,1
341,B,2015,Romildo Ferreira,Mogi Mirim,SP,Terça,10, Novembro ,2015,19:00,Mogi Mirim - SP,Paysandu - PA,1,1,0,0,1,1,1
342,B,2015,Independência,Belo Horizonte,MG,Terça,10, Novembro ,2015,19:00,América - MG,Vitória - BA,4,0,1,0,0,3,0
343,B,2015,Heriberto Hulse,Criciuma,SC,Terça,10, Novembro ,2015,19:00,Criciúma - SC,Boa - MG,3,0,1,0,0,3,0
344,B,2015,Arena Fonte Nova,Salvador,BA,Terça,10, Novembro ,2015,21:30,Bahia - BA,Abc - RN,2,2,0,0,1,1,1
345,B,2015,Castelão/MA,Sao Luis,MA,Terça,10, Novembro ,2015,21:30,Sampaio Correa - MA,Atlético - GO,2,0,1,0,0,3,0
346,B,2015,Arruda,Recife,PE,Terça,10, Novembro ,2015,21:30,Santa Cruz - PE,Oeste - SP,3,1,1,0,0,3,0
347,B,2015,Presidente Vargas/CE,Fortaleza,CE,Terça,10, Novembro ,2015,21:30,Ceará - CE,Bragantino - SP,3,0,1,0,0,3,0
348,B,2015,Passo das Emas,Lucas do Rio Verde,MT,Terça,10, Novembro ,2015,21:30,Luverdense - MT,Botafogo - RJ,0,1,0,1,0,0,3
349,B,2015,Rei Pelé,Maceio,AL,Terça,10, Novembro ,2015,21:30,Crb - AL,Paraná - PR,2,0,1,0,0,3,0
350,B,2015,Mangueirão,Belem,PA,Sexta,13, Novembro ,2015,21:00,Paysandu - PA,Luverdense - MT,3,2,1,0,0,3,0
351,B,2015,Frasqueirão,Natal,RN,Sexta,13, Novembro ,2015,21:00,Abc - RN,Mogi Mirim - SP,3,1,1,0,0,3,0
