,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
0,A,2018,Mineirão,Belo Horizonte,MG,Sábado,14, Abril ,2018,16:00,Cruzeiro - MG,Grêmio - RS,0,1,0,1,0,0,3
1,A,2018,Arena da Baixada,Curitiba,PR,Domingo,15, Abril ,2018,19:00,Athletico Paranaense - PR,Chapecoense - SC,5,1,1,0,0,3,0
2,A,2018,Independência,Belo Horizonte,MG,Domingo,15, Abril ,2018,11:00,America Fc - MG,Sport - PE,3,0,1,0,0,3,0
3,A,2018,Manoel Barradas,Salvador,BA,Sábado,14, Abril ,2018,19:00,Vitória - BA,Flamengo - RJ,2,2,0,0,1,1,1
4,A,2018,São Januário,Rio de Janeiro,RJ,Domingo,15, Abril ,2018,16:00,Vasco da Gama - RJ,Atlético - MG,2,1,1,0,0,3,0
5,A,2018,Nilton Santos,Rio de Janeiro,RJ,Segunda,16, Abril ,2018,20:00,Botafogo - RJ,Palmeiras - SP,1,1,0,0,1,1,1
6,A,2018,Morumbi,Sao Paulo,SP,Segunda,16, Abril ,2018,20:00,São Paulo - SP,Paraná - PR,1,0,1,0,0,3,0
7,A,2018,Pacaembu,Sao Paulo,SP,Sábado,14, Abril ,2018,21:00,Santos - SP,Ceará - CE,2,0,1,0,0,3,0
8,A,2018,Arena Corinthians,Sao Paulo,SP,Domingo,15, Abril ,2018,16:00,Corinthians - SP,Fluminense - RJ,2,1,1,0,0,3,0
9,A,2018,Beira,Rio,Porto Alegre,Domingo,15, Abril ,2018,16:00,Internacional - RS,Bahia - BA,2,0,1,0,0,3,0
10,A,2018,Independência,Belo Horizonte,MG,Domingo,22, Abril ,2018,16:00,Atlético - MG,Vitória - BA,2,1,1,0,0,3,0
11,A,2018,Durival Britto,Curitiba,PR,Domingo,22, Abril ,2018,11:00,Paraná - PR,Corinthians - SP,0,4,0,1,0,0,3
12,A,2018,Arena Condá,Chapeco,SC,Domingo,22, Abril ,2018,16:00,Chapecoense - SC,Vasco da Gama - RJ,1,1,0,0,1,1,1
13,A,2018,Arena Fonte Nova,Salvador,BA,Sábado,21, Abril ,2018,16:00,Bahia - BA,Santos - SP,1,0,1,0,0,3,0
14,A,2018,Maracanã,Rio de Janeiro,RJ,Domingo,22, Abril ,2018,16:00,Fluminense - RJ,Cruzeiro - MG,1,0,1,0,0,3,0
15,A,2018,Maracanã,Rio de Janeiro,RJ,Sábado,21, Abril ,2018,19:00,Flamengo - RJ,America Fc - MG,2,0,1,0,0,3,0
16,A,2018,Arena Castelão,Fortaleza,CE,Domingo,22, Abril ,2018,16:00,Ceará - CE,São Paulo - SP,0,0,0,0,1,1,1
17,A,2018,Ilha do Retiro,Recife,PE,Segunda,23, Abril ,2018,20:00,Sport - PE,Botafogo - RJ,1,1,0,0,1,1,1
18,A,2018,Pacaembu,Sao Paulo,SP,Domingo,22, Abril ,2018,16:00,Palmeiras - SP,Internacional - RS,1,0,1,0,0,3,0
19,A,2018,Arena do Grêmio,Porto Alegre,RS,Domingo,22, Abril ,2018,19:00,Grêmio - RS,Athletico Paranaense - PR,0,0,0,0,1,1,1
20,A,2018,Independência,Belo Horizonte,MG,Domingo,29, Abril ,2018,16:00,Atlético - MG,Corinthians - SP,1,0,1,0,0,3,0
21,A,2018,Durival Britto,Curitiba,PR,Domingo,29, Abril ,2018,16:00,Paraná - PR,Sport - PE,1,2,0,1,0,0,3
22,A,2018,Independência,Belo Horizonte,MG,Segunda,30, Abril ,2018,20:00,America Fc - MG,Vitória - BA,2,1,1,0,0,3,0
23,A,2018,Arena Fonte Nova,Salvador,BA,Domingo,29, Abril ,2018,16:00,Bahia - BA,Athletico Paranaense - PR,0,0,0,0,1,1,1
24,A,2018,Maracanã,Rio de Janeiro,RJ,Domingo,29, Abril ,2018,16:00,Fluminense - RJ,São Paulo - SP,1,1,0,0,1,1,1
25,A,2018,Nilton Santos,Rio de Janeiro,RJ,Sábado,28, Abril ,2018,16:00,Botafogo - RJ,Grêmio - RS,2,1,1,0,0,3,0
26,A,2018,Arena Castelão,Fortaleza,CE,Domingo,29, Abril ,2018,16:00,Ceará - CE,Flamengo - RJ,0,3,0,1,0,0,3
27,A,2018,Pacaembu,Sao Paulo,SP,Quinta,27, Setembro ,2018,20:00,Santos - SP,Vasco da Gama - RJ,1,1,0,0,1,1,1
28,A,2018,Allianz Parque,Sao Paulo,SP,Domingo,29, Abril ,2018,16:00,Palmeiras - SP,Chapecoense - SC,0,0,0,0,1,1,1
29,A,2018,Beira,Rio,Porto Alegre,Domingo,29, Abril ,2018,19:00,Internacional - RS,Cruzeiro - MG,0,0,0,0,1,1,1
30,A,2018,Mineirão,Belo Horizonte,MG,Domingo,6, Maio ,2018,16:00,Cruzeiro - MG,Botafogo - RJ,1,0,1,0,0,3,0
31,A,2018,Arena da Baixada,Curitiba,PR,Domingo,6, Maio ,2018,16:00,Athletico Paranaense - PR,Palmeiras - SP,1,3,0,1,0,0,3
32,A,2018,Arena Condá,Chapeco,SC,Segunda,7, Maio ,2018,20:00,Chapecoense - SC,Paraná - PR,1,1,0,0,1,1,1
33,A,2018,Manoel Barradas,Salvador,BA,Domingo,6, Maio ,2018,16:00,Vitória - BA,Fluminense - RJ,1,2,0,1,0,0,3
34,A,2018,São Januário,Rio de Janeiro,RJ,Sábado,5, Maio ,2018,19:00,Vasco da Gama - RJ,America Fc - MG,4,1,1,0,0,3,0
35,A,2018,Maracanã,Rio de Janeiro,RJ,Domingo,6, Maio ,2018,16:00,Flamengo - RJ,Internacional - RS,2,0,1,0,0,3,0
36,A,2018,Morumbi,Sao Paulo,SP,Sábado,5, Maio ,2018,19:00,São Paulo - SP,Atlético - MG,2,2,0,0,1,1,1
37,A,2018,Ilha do Retiro,Recife,PE,Domingo,6, Maio ,2018,19:00,Sport - PE,Bahia - BA,2,0,1,0,0,3,0
38,A,2018,Arena Corinthians,Sao Paulo,SP,Domingo,6, Maio ,2018,11:00,Corinthians - SP,Ceará - CE,1,1,0,0,1,1,1
39,A,2018,Arena do Grêmio,Porto Alegre,RS,Domingo,6, Maio ,2018,19:00,Grêmio - RS,Santos - SP,5,1,1,0,0,3,0
