,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
0,C,2021,Arena da Amazônia,Manaus,AM,Domingo,30, Maio ,2021,18:00,Manaus - AM,Santa Cruz - PE,2,0,1,0,0,3,0
1,C,2021,Domingão,Horizonte,CE,Sábado,29, Maio ,2021,15:30,Floresta - CE,Jacuipense - BA,2,0,1,0,0,3,0
2,C,2021,Lindolfo Monteiro,Teresina,PI,Domingo,30, Maio ,2021,16:00,Altos - PI,Volta Redonda - RJ,3,0,1,0,0,3,0
3,C,2021,Almeidão,Joao Pessoa,PB,Sábado,29, Maio ,2021,17:00,Botafogo - PB,Ferroviário - CE,0,0,0,0,1,1,1
4,C,2021,Antônio Guimarães de Almeida,Tombos,MG,Sábado,29, Maio ,2021,19:00,Tombense - MG,Paysandu - PA,1,1,0,0,1,1,1
5,C,2021,Jorge de Biasi,Novo Horizonte,SP,Sábado,29, Maio ,2021,16:00,Novorizontino - SP,Figueirense - SC,1,0,1,0,0,3,0
6,C,2021,Arena Barueri,Barueri,SP,Quarta,16, Junho ,2021,16:00,Oeste - SP,Mirassol - SP,0,1,0,1,0,0,3
7,C,2021,Heriberto Hulse,Criciuma,SC,Sábado,29, Maio ,2021,17:00,Criciúma - SC,Ituano - SP,1,0,1,0,0,3,0
8,C,2021,Santa Cruz,Ribeirao Preto,SP,Domingo,30, Maio ,2021,20:00,Botafogo - SP,São José - RS,1,0,1,0,0,3,0
9,C,2021,Colosso da Lagoa,Erechim,RS,Segunda,31, Maio ,2021,20:00,Ypiranga - RS,Paraná - PR,2,0,1,0,0,3,0
10,C,2021,Curuzu,Belem,PA,Segunda,7, Junho ,2021,20:00,Paysandu - PA,Botafogo - PB,0,2,0,1,0,0,3
11,C,2021,Elzir Cabral,Fortaleza,CE,Sábado,5, Junho ,2021,15:30,Ferroviário - CE,Altos - PI,1,0,1,0,0,3,0
12,C,2021,Pituaçu,Salvador,BA,Domingo,6, Junho ,2021,16:00,Jacuipense - BA,Tombense - MG,1,1,0,0,1,1,1
13,C,2021,Arruda,Recife,PE,Sábado,5, Junho ,2021,17:00,Santa Cruz - PE,Floresta - CE,0,0,0,0,1,1,1
14,C,2021,Raulino de Oliveira,Volta Redonda,RJ,Domingo,6, Junho ,2021,16:00,Volta Redonda - RJ,Manaus - AM,5,0,1,0,0,3,0
15,C,2021,José Maria de Campos Maia,Mirassol,SP,Sábado,5, Junho ,2021,17:00,Mirassol - SP,Ypiranga - RS,1,2,0,1,0,0,3
16,C,2021,Durival Britto,Curitiba,PR,Sábado,5, Junho ,2021,19:00,Paraná - PR,Botafogo - SP,0,1,0,1,0,0,3
17,C,2021,Orlando Scarpelli,Florianopolis,SC,Sábado,5, Junho ,2021,16:00,Figueirense - SC,Oeste - SP,1,0,1,0,0,3,0
18,C,2021,Novelli Junior,Itu,SP,Sábado,5, Junho ,2021,11:00,Ituano - SP,Novorizontino - SP,1,4,0,1,0,0,3
19,C,2021,Francisco Novelletto,Porto Alegre,RS,Domingo,6, Junho ,2021,18:00,São José - RS,Criciúma - SC,0,0,0,0,1,1,1
20,C,2021,Arena da Amazônia,Manaus,AM,Sábado,12, Junho ,2021,17:00,Manaus - AM,Floresta - CE,2,1,1,0,0,3,0
21,C,2021,Arena Castelão,Fortaleza,CE,Segunda,14, Junho ,2021,20:00,Ferroviário - CE,Santa Cruz - PE,1,0,1,0,0,3,0
22,C,2021,Pituaçu,Salvador,BA,Sábado,12, Junho ,2021,19:00,Jacuipense - BA,Paysandu - PA,0,2,0,1,0,0,3
23,C,2021,Almeidão,Joao Pessoa,PB,Domingo,13, Junho ,2021,16:00,Botafogo - PB,Volta Redonda - RJ,1,2,0,1,0,0,3
24,C,2021,Antônio Guimarães de Almeida,Tombos,MG,Domingo,13, Junho ,2021,11:00,Tombense - MG,Altos - PI,2,2,0,0,1,1,1
25,C,2021,Jorge de Biasi,Novo Horizonte,SP,Sábado,12, Junho ,2021,15:00,Novorizontino - SP,Oeste - SP,0,0,0,0,1,1,1
26,C,2021,Durival Britto,Curitiba,PR,Domingo,13, Junho ,2021,16:00,Paraná - PR,Figueirense - SC,1,1,0,0,1,1,1
27,C,2021,Heriberto Hulse,Criciuma,SC,Domingo,13, Junho ,2021,11:00,Criciúma - SC,Ypiranga - RS,2,1,1,0,0,3,0
28,C,2021,Santa Cruz,Ribeirao Preto,SP,Sábado,12, Junho ,2021,17:00,Botafogo - SP,Mirassol - SP,1,3,0,1,0,0,3
29,C,2021,Francisco Novelletto,Porto Alegre,RS,Sábado,12, Junho ,2021,15:00,São José - RS,Ituano - SP,0,0,0,0,1,1,1
30,C,2021,Curuzu,Belem,PA,Sábado,19, Junho ,2021,17:00,Paysandu - PA,Volta Redonda - RJ,0,0,0,0,1,1,1
31,C,2021,Domingão,Horizonte,CE,Sábado,19, Junho ,2021,15:30,Floresta - CE,Botafogo - PB,0,0,0,0,1,1,1
32,C,2021,Lindolfo Monteiro,Teresina,PI,Domingo,20, Junho ,2021,16:00,Altos - PI,Manaus - AM,3,2,1,0,0,3,0
33,C,2021,Arruda,Recife,PE,Segunda,21, Junho ,2021,20:00,Santa Cruz - PE,Jacuipense - BA,2,2,0,0,1,1,1
34,C,2021,Antônio Guimarães de Almeida,Tombos,MG,Sexta,18, Junho ,2021,20:00,Tombense - MG,Ferroviário - CE,3,0,1,0,0,3,0
35,C,2021,Jorge de Biasi,Novo Horizonte,SP,Sábado,19, Junho ,2021,11:00,Novorizontino - SP,São José - RS,1,0,1,0,0,3,0
36,C,2021,Arena Barueri,Barueri,SP,Sábado,19, Junho ,2021,19:00,Oeste - SP,Criciúma - SC,0,0,0,0,1,1,1
37,C,2021,Orlando Scarpelli,Florianopolis,SC,Domingo,20, Junho ,2021,18:00,Figueirense - SC,Mirassol - SP,1,1,0,0,1,1,1
38,C,2021,Novelli Junior,Itu,SP,Sábado,19, Junho ,2021,17:00,Ituano - SP,Paraná - PR,2,1,1,0,0,3,0
39,C,2021,Colosso da Lagoa,Erechim,RS,Domingo,20, Junho ,2021,11:00,Ypiranga - RS,Botafogo - SP,3,0,1,0,0,3,0
40,C,2021,Arena da Amazônia,Manaus,AM,Sábado,26, Junho ,2021,17:00,Manaus - AM,Tombense - MG,2,1,1,0,0,3,0
41,C,2021,Domingão,Horizonte,CE,Domingo,27, Junho ,2021,15:30,Floresta - CE,Paysandu - PA,0,2,0,1,0,0,3
42,C,2021,Pituaçu,Salvador,BA,Sábado,26, Junho ,2021,15:00,Jacuipense - BA,Ferroviário - CE,1,0,1,0,0,3,0
43,C,2021,Almeidão,Joao Pessoa,PB,Sexta,25, Junho ,2021,20:00,Botafogo - PB,Altos - PI,2,0,1,0,0,3,0
44,C,2021,Raulino de Oliveira,Volta Redonda,RJ,Sábado,26, Junho ,2021,19:00,Volta Redonda - RJ,Santa Cruz - PE,0,0,0,0,1,1,1
45,C,2021,José Maria de Campos Maia,Mirassol,SP,Sábado,26, Junho ,2021,17:00,Mirassol - SP,Ituano - SP,1,2,0,1,0,0,3
46,C,2021,Durival Britto,Curitiba,PR,Sábado,26, Junho ,2021,11:00,Paraná - PR,São José - RS,3,1,1,0,0,3,0
