,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
0,C,2012,Arruda,Recife,PE,Domingo,1, Julho ,2012,16:00,Santa Cruz - PE,Guarany - CE,1,1,0,0,1,1,1
1,C,2012,Curuzu,Belem,PA,Segunda,2, Julho ,2012,20:30,Paysandu - PA,Luverdense - MT,2,0,1,0,0,3,0
2,C,2012,Presidente Vargas/CE,Fortaleza,CE,Domingo,1, Julho ,2012,17:00,Fortaleza - CE,Aguia - PA,0,0,0,0,1,1,1
3,C,2012,Pres.Dutra,Cuiaba,MT,Domingo,1, Julho ,2012,16:00,Cuiabá - MT,Icasa - CE,0,0,0,0,1,1,1
4,C,2012,Junco,Sobral,CE,Sábado,7, Julho ,2012,16:00,Guarany - CE,Paysandu - PA,1,2,0,1,0,0,3
5,C,2012,Zinho Oliveira,Maraba,PA,Sábado,7, Julho ,2012,16:00,Aguia - PA,Cuiabá - MT,2,1,1,0,0,3,0
6,C,2012,Mauro Sampaio,Juazeiro do Norte,CE,Domingo,8, Julho ,2012,16:00,Icasa - CE,Treze - PB,3,0,1,0,0,3,0
7,C,2012,Cornélio de Barros,Salgueiro,PE,Domingo,8, Julho ,2012,16:00,Salgueiro - PE,Santa Cruz - PE,2,2,0,0,1,1,1
8,C,2012,Passo das Emas,Lucas do Rio Verde,MT,Domingo,8, Julho ,2012,16:00,Luverdense - MT,Fortaleza - CE,2,0,1,0,0,3,0
9,C,2012,Junco,Sobral,CE,Sábado,14, Julho ,2012,16:00,Guarany - CE,Salgueiro - PE,2,0,1,0,0,3,0
10,C,2012,Arruda,Recife,PE,Sábado,14, Julho ,2012,16:00,Santa Cruz - PE,Treze - PB,2,1,1,0,0,3,0
11,C,2012,Olímpico do Pará,Belem,PA,Segunda,16, Julho ,2012,20:30,Paysandu - PA,Fortaleza - CE,0,1,0,1,0,0,3
12,C,2012,Mauro Sampaio,Juazeiro do Norte,CE,Domingo,15, Julho ,2012,16:00,Icasa - CE,Aguia - PA,2,1,1,0,0,3,0
13,C,2012,Pres.Dutra,Cuiaba,MT,Domingo,15, Julho ,2012,16:00,Cuiabá - MT,Luverdense - MT,0,2,0,1,0,0,3
