,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
0,A,2013,São Januário,Rio de Janeiro,RJ,Sábado,25, Maio ,2013,18:30,Vasco da Gama - RJ,Portuguesa - SP,1,0,1,0,0,3,0
1,A,2013,Cláudio Moacyr,Macae,RJ,Domingo,26, Maio ,2013,18:30,Fluminense - RJ,Atlético Paranaense - PR,2,1,1,0,0,3,0
2,A,2013,Pacaembu,Sao Paulo,SP,Sábado,25, Maio ,2013,21:00,Corinthians - SP,Botafogo - RJ,1,1,0,0,1,1,1
3,A,2013,Fonte Nova,Salvador,BA,Sábado,25, Maio ,2013,18:30,Vitória - BA,Internacional - RS,2,2,0,0,1,1,1
4,A,2013,Alfredo Jaconi,Caxias do Sul,RS,Domingo,26, Maio ,2013,16:00,Grêmio - RS,Náutico - PE,2,0,1,0,0,3,0
5,A,2013,Moisés Lucarelli,Campinas,SP,Domingo,26, Maio ,2013,16:00,Ponte Preta - SP,São Paulo - SP,0,2,0,1,0,0,3
6,A,2013,Heriberto Hulse,Criciuma,SC,Domingo,26, Maio ,2013,16:00,Criciuma - SC,Bahia - BA,3,1,1,0,0,3,0
7,A,2013,Independência,Belo Horizonte,MG,Domingo,26, Maio ,2013,18:30,Cruzeiro - MG,Goiás - GO,5,0,1,0,0,3,0
8,A,2013,Couto Pereira,Curitiba,PR,Domingo,26, Maio ,2013,18:30,Coritiba - PR,Atlético - MG,2,1,1,0,0,3,0
9,A,2013,Mané Garrincha,Brasilia,DF,Domingo,26, Maio ,2013,16:00,Santos - SP,Flamengo - RJ,0,0,0,0,1,1,1
10,A,2013,Raulino de Oliveira,Volta Redonda,RJ,Quarta,29, Maio ,2013,19:30,Botafogo - RJ,Santos - SP,2,1,1,0,0,3,0
11,A,2013,Mário Helênio,Juiz de Fora,MG,Quarta,29, Maio ,2013,21:00,Flamengo - RJ,Ponte Preta - SP,0,2,0,1,0,0,3
12,A,2013,Morumbi,Sao Paulo,SP,Quarta,29, Maio ,2013,19:30,São Paulo - SP,Vasco da Gama - RJ,5,1,1,0,0,3,0
13,A,2013,Pituaçu,Salvador,BA,Quarta,29, Maio ,2013,21:00,Bahia - BA,Coritiba - PR,0,0,0,0,1,1,1
14,A,2013,Centenário,Caxias do Sul,RS,Quinta,30, Maio ,2013,19:30,Internacional - RS,Criciuma - SC,2,0,1,0,0,3,0
15,A,2013,Serra Dourada,Goiania,GO,Quarta,29, Maio ,2013,22:00,Goiás - GO,Corinthians - SP,1,1,0,0,1,1,1
16,A,2013,Aflitos,Recife,PE,Quarta,29, Maio ,2013,21:00,Náutico - PE,Vitória - BA,0,3,0,1,0,0,3
17,A,2013,Arena do Jacaré,Sete Lagoas,MG,Domingo,9, Junho ,2013,18:30,Atlético - MG,Grêmio - RS,2,0,1,0,0,3,0
18,A,2013,Érton Queiroz,Curitiba,PR,Quarta,29, Maio ,2013,15:00,Atlético Paranaense - PR,Cruzeiro - MG,2,2,0,0,1,1,1
19,A,2013,Canindé,Sao Paulo,SP,Quarta,12, Junho ,2013,22:00,Portuguesa - SP,Fluminense - RJ,2,1,1,0,0,3,0
20,A,2013,Raulino de Oliveira,Volta Redonda,RJ,Sábado,1, Junho ,2013,16:20,Botafogo - RJ,Cruzeiro - MG,2,1,1,0,0,3,0
21,A,2013,Cláudio Moacyr,Macae,RJ,Domingo,2, Junho ,2013,18:30,Fluminense - RJ,Criciuma - SC,3,0,1,0,0,3,0
22,A,2013,Pacaembu,Sao Paulo,SP,Sábado,1, Junho ,2013,21:00,Corinthians - SP,Ponte Preta - SP,1,0,1,0,0,3,0
23,A,2013,Manoel Barradas,Salvador,BA,Sábado,1, Junho ,2013,18:30,Vitória - BA,Vasco da Gama - RJ,2,0,1,0,0,3,0
24,A,2013,Centenário,Caxias do Sul,RS,Domingo,2, Junho ,2013,18:30,Internacional - RS,Bahia - BA,1,2,0,1,0,0,3
25,A,2013,Serra Dourada,Goiania,GO,Sábado,1, Junho ,2013,18:30,Goiás - GO,Coritiba - PR,1,1,0,0,1,1,1
26,A,2013,Aflitos,Recife,PE,Domingo,2, Junho ,2013,18:30,Náutico - PE,Portuguesa - SP,2,2,0,0,1,1,1
27,A,2013,Independência,Belo Horizonte,MG,Domingo,2, Junho ,2013,18:30,Atlético - MG,São Paulo - SP,0,0,0,0,1,1,1
28,A,2013,Arena Joinville,Joinville,SC,Sábado,1, Junho ,2013,16:20,Atlético Paranaense - PR,Flamengo - RJ,2,2,0,0,1,1,1
29,A,2013,Vila Belmiro,Santos,SP,Sábado,1, Junho ,2013,16:20,Santos - SP,Grêmio - RS,1,1,0,0,1,1,1
30,A,2013,Raulino de Oliveira,Volta Redonda,RJ,Quarta,5, Junho ,2013,21:00,Vasco da Gama - RJ,Atlético - MG,2,0,1,0,0,3,0
31,A,2013,Orlando Scarpelli,Florianopolis,SC,Quarta,5, Junho ,2013,22:00,Flamengo - RJ,Náutico - PE,0,1,0,1,0,0,3
32,A,2013,Morumbi,Sao Paulo,SP,Quarta,5, Junho ,2013,19:30,São Paulo - SP,Goiás - GO,0,1,0,1,0,0,3
33,A,2013,Lourival Baptista,Aracaju,SE,Quarta,5, Junho ,2013,22:00,Bahia - BA,Botafogo - RJ,2,1,1,0,0,3,0
34,A,2013,Arena do Grêmio,Porto Alegre,RS,Quarta,5, Junho ,2013,21:00,Grêmio - RS,Vitória - BA,1,0,1,0,0,3,0
35,A,2013,Moisés Lucarelli,Campinas,SP,Quarta,5, Junho ,2013,21:00,Ponte Preta - SP,Atlético Paranaense - PR,3,4,0,1,0,0,3
36,A,2013,Heriberto Hulse,Criciuma,SC,Quarta,5, Junho ,2013,19:30,Criciuma - SC,Santos - SP,3,1,1,0,0,3,0
37,A,2013,Arena do Jacaré,Sete Lagoas,MG,Quarta,5, Junho ,2013,22:00,Cruzeiro - MG,Corinthians - SP,1,0,1,0,0,3,0
38,A,2013,Couto Pereira,Curitiba,PR,Quinta,6, Junho ,2013,21:00,Coritiba - PR,Fluminense - RJ,2,1,1,0,0,3,0
39,A,2013,Canindé,Sao Paulo,SP,Quarta,5, Junho ,2013,19:30,Portuguesa - SP,Internacional - RS,1,1,0,0,1,1,1
40,A,2013,Raulino de Oliveira,Volta Redonda,RJ,Sábado,8, Junho ,2013,18:30,Vasco da Gama - RJ,Bahia - BA,1,1,0,0,1,1,1
41,A,2013,Cláudio Moacyr,Macae,RJ,Domingo,9, Junho ,2013,18:30,Fluminense - RJ,Goiás - GO,2,1,1,0,0,3,0
42,A,2013,Pacaembu,Sao Paulo,SP,Sábado,8, Junho ,2013,18:30,Corinthians - SP,Portuguesa - SP,0,0,0,0,1,1,1
43,A,2013,Jóia da Princesa,Feira de Santana,BA,Domingo,9, Junho ,2013,18:30,Vitória - BA,Atlético Paranaense - PR,3,2,1,0,0,3,0
44,A,2013,Arena do Grêmio,Porto Alegre,RS,Quarta,12, Junho ,2013,22:00,Grêmio - RS,São Paulo - SP,1,1,0,0,1,1,1
45,A,2013,Moisés Lucarelli,Campinas,SP,Sábado,8, Junho ,2013,21:00,Ponte Preta - SP,Botafogo - RJ,0,2,0,1,0,0,3
46,A,2013,Heriberto Hulse,Criciuma,SC,Sábado,8, Junho ,2013,16:20,Criciuma - SC,Flamengo - RJ,0,3,0,1,0,0,3
47,A,2013,Arena do Jacaré,Sete Lagoas,MG,Sábado,8, Junho ,2013,16:20,Cruzeiro - MG,Internacional - RS,2,2,0,0,1,1,1
48,A,2013,Couto Pereira,Curitiba,PR,Domingo,9, Junho ,2013,18:30,Coritiba - PR,Náutico - PE,1,0,1,0,0,3,0
49,A,2013,Vila Belmiro,Santos,SP,Quarta,12, Junho ,2013,19:30,Santos - SP,Atlético - MG,1,0,1,0,0,3,0
50,A,2013,Arena Pernambuco,Sao Lourenco da Mata,PE,Domingo,7, Julho ,2013,18:30,Botafogo - RJ,Fluminense - RJ,1,0,1,0,0,3,0
51,A,2013,Mané Garrincha,Brasilia,DF,Sábado,6, Julho ,2013,18:30,Flamengo - RJ,Coritiba - PR,2,2,0,0,1,1,1
52,A,2013,Morumbi,Sao Paulo,SP,Domingo,7, Julho ,2013,16:00,São Paulo - SP,Santos - SP,0,2,0,1,0,0,3
53,A,2013,Fonte Nova,Salvador,BA,Domingo,7, Julho ,2013,16:00,Bahia - BA,Corinthians - SP,0,2,0,1,0,0,3
54,A,2013,Centenário,Caxias do Sul,RS,Domingo,7, Julho ,2013,16:00,Internacional - RS,Vasco da Gama - RJ,5,3,1,0,0,3,0
55,A,2013,Serra Dourada,Goiania,GO,Domingo,7, Julho ,2013,16:00,Goiás - GO,Vitória - BA,1,0,1,0,0,3,0
56,A,2013,Arena Pernambuco,Sao Lourenco da Mata,PE,Sábado,6, Julho ,2013,18:30,Náutico - PE,Ponte Preta - SP,1,3,0,1,0,0,3
57,A,2013,Independência,Belo Horizonte,MG,Domingo,7, Julho ,2013,18:30,Atlético - MG,Criciuma - SC,3,2,1,0,0,3,0
58,A,2013,Durival Britto,Curitiba,PR,Sábado,6, Julho ,2013,18:30,Atlético Paranaense - PR,Grêmio - RS,1,1,0,0,1,1,1
59,A,2013,Canindé,Sao Paulo,SP,Sábado,6, Julho ,2013,21:00,Portuguesa - SP,Cruzeiro - MG,1,1,0,0,1,1,1
60,A,2013,Mané Garrincha,Brasilia,DF,Domingo,14, Julho ,2013,18:30,Vasco da Gama - RJ,Flamengo - RJ,0,1,0,1,0,0,3
61,A,2013,Cláudio Moacyr,Macae,RJ,Sábado,13, Julho ,2013,18:30,Fluminense - RJ,Internacional - RS,2,3,0,1,0,0,3
62,A,2013,Pacaembu,Sao Paulo,SP,Domingo,14, Julho ,2013,16:00,Corinthians - SP,Atlético - MG,0,1,0,1,0,0,3
63,A,2013,Manoel Barradas,Salvador,BA,Domingo,14, Julho ,2013,16:00,Vitória - BA,São Paulo - SP,3,2,1,0,0,3,0
64,A,2013,Arena do Grêmio,Porto Alegre,RS,Domingo,14, Julho ,2013,16:00,Grêmio - RS,Botafogo - RJ,2,1,1,0,0,3,0
65,A,2013,Moisés Lucarelli,Campinas,SP,Sábado,13, Julho ,2013,21:00,Ponte Preta - SP,Bahia - BA,0,0,0,0,1,1,1
66,A,2013,Heriberto Hulse,Criciuma,SC,Domingo,14, Julho ,2013,18:30,Criciuma - SC,Goiás - GO,0,0,0,0,1,1,1
67,A,2013,Mineirão,Belo Horizonte,MG,Domingo,14, Julho ,2013,18:30,Cruzeiro - MG,Náutico - PE,3,0,1,0,0,3,0
