,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
0,A,2020,Maracanã,Rio de Janeiro,RJ,Domingo,9, Agosto ,2020,16:00,Flamengo - RJ,Atlético - MG,0,1,0,1,0,0,3
1,A,2020,Nilton Santos,Rio de Janeiro,RJ,Quarta,30, Setembro ,2020,21:30,Botafogo - RJ,Bahia - BA,1,2,0,1,0,0,3
2,A,2020,Allianz Parque,Sao Paulo,SP,Terça,26, Janeiro ,2021,20:00,Palmeiras - SP,Vasco da Gama - RJ,1,1,0,0,1,1,1
3,A,2020,Vila Belmiro,Santos,SP,Domingo,9, Agosto ,2020,16:00,Santos - SP,Red Bull Bragantino - SP,1,1,0,0,1,1,1
4,A,2020,Neo Química Arena,Sao Paulo,SP,Quarta,30, Setembro ,2020,21:30,Corinthians - SP,Atlético - GO,0,0,0,0,1,1,1
5,A,2020,Arena do Grêmio,Porto Alegre,RS,Domingo,9, Agosto ,2020,19:00,Grêmio - RS,Fluminense - RJ,1,0,1,0,0,3,0
6,A,2020,Ilha do Retiro,Recife,PE,Sábado,8, Agosto ,2020,21:00,Sport - PE,Ceará - CE,3,2,1,0,0,3,0
7,A,2020,Couto Pereira,Curitiba,PR,Sábado,8, Agosto ,2020,19:30,Coritiba - PR,Internacional - RS,0,1,0,1,0,0,3
8,A,2020,Arena Castelão,Fortaleza,CE,Sábado,8, Agosto ,2020,19:00,Fortaleza - CE,Athletico Paranaense - PR,0,2,0,1,0,0,3
9,A,2020,Hailé Pinheiro,Goiania,GO,Quinta,3, Dezembro ,2020,19:00,Goiás - GO,São Paulo - SP,0,3,0,1,0,0,3
10,A,2020,Maracanã,Rio de Janeiro,RJ,Quarta,12, Agosto ,2020,21:30,Fluminense - RJ,Palmeiras - SP,1,1,0,0,1,1,1
11,A,2020,São Januário,Rio de Janeiro,RJ,Quinta,13, Agosto ,2020,20:00,Vasco da Gama - RJ,Sport - PE,2,0,1,0,0,3,0
12,A,2020,Morumbi,Sao Paulo,SP,Quinta,13, Agosto ,2020,19:15,São Paulo - SP,Fortaleza - CE,1,0,1,0,0,3,0
13,A,2020,Nabi Abi Chedid,Braganca Paulista,SP,Quarta,12, Agosto ,2020,19:15,Red Bull Bragantino - SP,Botafogo - RJ,1,1,0,0,1,1,1
14,A,2020,Mineirão,Belo Horizonte,MG,Quarta,12, Agosto ,2020,19:15,Atlético - MG,Corinthians - SP,3,2,1,0,0,3,0
15,A,2020,Beira,Rio,Porto Alegre,Quinta,13, Agosto ,2020,19:30,Internacional - RS,Santos - SP,2,0,1,0,0,3,0
16,A,2020,Pituaçu,Salvador,BA,Quarta,12, Agosto ,2020,20:30,Bahia - BA,Coritiba - PR,1,0,1,0,0,3,0
17,A,2020,Arena da Baixada,Curitiba,PR,Quarta,12, Agosto ,2020,19:15,Athletico Paranaense - PR,Goiás - GO,2,1,1,0,0,3,0
18,A,2020,Arena Castelão,Fortaleza,CE,Quarta,12, Agosto ,2020,21:30,Ceará - CE,Grêmio - RS,1,1,0,0,1,1,1
19,A,2020,Olímpico Pedro Ludovico,Goiania,GO,Quarta,12, Agosto ,2020,20:30,Atlético - GO,Flamengo - RJ,3,0,1,0,0,3,0
20,A,2020,Maracanã,Rio de Janeiro,RJ,Domingo,16, Agosto ,2020,18:00,Fluminense - RJ,Internacional - RS,2,1,1,0,0,3,0
21,A,2020,São Januário,Rio de Janeiro,RJ,Domingo,16, Agosto ,2020,16:00,Vasco da Gama - RJ,São Paulo - SP,2,1,1,0,0,3,0
22,A,2020,Allianz Parque,Sao Paulo,SP,Sábado,15, Agosto ,2020,21:30,Palmeiras - SP,Goiás - GO,1,1,0,0,1,1,1
23,A,2020,Vila Belmiro,Santos,SP,Domingo,16, Agosto ,2020,19:45,Santos - SP,Athletico Paranaense - PR,3,1,1,0,0,3,0
24,A,2020,Mineirão,Belo Horizonte,MG,Domingo,16, Agosto ,2020,11:00,Atlético - MG,Ceará - CE,2,0,1,0,0,3,0
25,A,2020,Arena do Grêmio,Porto Alegre,RS,Sábado,15, Agosto ,2020,19:00,Grêmio - RS,Corinthians - SP,0,0,0,0,1,1,1
26,A,2020,Pituaçu,Salvador,BA,Domingo,16, Agosto ,2020,16:00,Bahia - BA,Red Bull Bragantino - SP,2,1,1,0,0,3,0
27,A,2020,Couto Pereira,Curitiba,PR,Sábado,15, Agosto ,2020,19:30,Coritiba - PR,Flamengo - RJ,0,1,0,1,0,0,3
28,A,2020,Arena Castelão,Fortaleza,CE,Domingo,16, Agosto ,2020,19:30,Fortaleza - CE,Botafogo - RJ,0,0,0,0,1,1,1
