,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
0,C,2017,Castelão,Sao Luis,MA,Sábado,13, Maio ,2017,16:00,Moto Club - MA,Sampaio Correa - MA,1,2,0,1,0,0,3
1,C,2017,Rei Pelé,Maceio,AL,Domingo,14, Maio ,2017,16:00,Csa - AL,Asa - AL,3,0,1,0,0,3,0
2,C,2017,Almeidão,Joao Pessoa,PB,Domingo,14, Maio ,2017,16:00,Botafogo - PB,Cuiabá - MT,0,0,0,0,1,1,1
3,C,2017,Lourival Baptista,Aracaju,SE,Segunda,15, Maio ,2017,20:30,Confiança - SE,Salgueiro - PE,2,1,1,0,0,3,0
4,C,2017,Mangueirão,Belem,PA,Domingo,14, Maio ,2017,19:00,Remo - PA,Fortaleza - CE,1,0,1,0,0,3,0
5,C,2017,Nabi Abi Chedid,Braganca Paulista,SP,Sábado,13, Maio ,2017,19:30,Bragantino - SP,Botafogo - SP,2,2,0,0,1,1,1
6,C,2017,Raulino de Oliveira,Volta Redonda,RJ,Sábado,13, Maio ,2017,18:30,Volta Redonda - RJ,Macaé - RJ,3,1,1,0,0,3,0
7,C,2017,Antônio Guimarães de Almeida,Tombos,MG,Sábado,13, Maio ,2017,15:30,Tombense - MG,Tupi - MG,1,1,0,0,1,1,1
8,C,2017,José Liberatti,Osasco,SP,Sábado,13, Maio ,2017,15:30,Mogi Mirim - SP,São Bento - SP,0,0,0,0,1,1,1
9,C,2017,Colosso da Lagoa,Erechim,RS,Domingo,14, Maio ,2017,15:30,Ypiranga - RS,Joinville - SC,2,2,0,0,1,1,1
10,C,2017,Castelão,Sao Luis,MA,Sábado,20, Maio ,2017,16:00,Sampaio Correa - MA,Csa - AL,0,2,0,1,0,0,3
11,C,2017,Coaracy Fonseca,Arapiraca,AL,Sábado,20, Maio ,2017,16:30,Asa - AL,Remo - PA,1,0,1,0,0,3,0
12,C,2017,Arena Pantanal,Cuiaba,MT,Domingo,21, Maio ,2017,17:00,Cuiabá - MT,Confiança - SE,1,2,0,1,0,0,3
13,C,2017,Cornélio de Barros Muniz,Salgueiro,PE,Domingo,21, Maio ,2017,16:00,Salgueiro - PE,Moto Club - MA,2,0,1,0,0,3,0
14,C,2017,Presidente Vargas,Fortaleza,CE,Sexta,19, Maio ,2017,19:00,Fortaleza - CE,Botafogo - PB,1,0,1,0,0,3,0
15,C,2017,Santa Cruz,Ribeirao Preto,SP,Sábado,20, Maio ,2017,19:30,Botafogo - SP,Mogi Mirim - SP,2,0,1,0,0,3,0
16,C,2017,Elcyr Resende,Saquarema,RJ,Sábado,20, Maio ,2017,15:00,Macaé - RJ,Bragantino - SP,1,0,1,0,0,3,0
17,C,2017,Mário Helênio,Juiz de Fora,MG,Sábado,20, Maio ,2017,16:00,Tupi - MG,Ypiranga - RS,0,2,0,1,0,0,3
18,C,2017,Walter Ribeiro,Sorocaba,SP,Sábado,20, Maio ,2017,17:00,São Bento - SP,Tombense - MG,2,1,1,0,0,3,0
19,C,2017,Arena Joinville,Joinville,SC,Domingo,21, Maio ,2017,16:00,Joinville - SC,Volta Redonda - RJ,2,0,1,0,0,3,0
20,C,2017,Castelão,Sao Luis,MA,Sábado,27, Maio ,2017,16:00,Moto Club - MA,Confiança - SE,4,0,1,0,0,3,0
21,C,2017,Coaracy Fonseca,Arapiraca,AL,Domingo,28, Maio ,2017,16:00,Asa - AL,Sampaio Correa - MA,0,1,0,1,0,0,3
22,C,2017,Almeidão,Joao Pessoa,PB,Domingo,28, Maio ,2017,16:00,Botafogo - PB,Csa - AL,2,0,1,0,0,3,0
23,C,2017,Cornélio de Barros Muniz,Salgueiro,PE,Sábado,27, Maio ,2017,20:00,Salgueiro - PE,Fortaleza - CE,1,2,0,1,0,0,3
24,C,2017,Mangueirão,Belem,PA,Domingo,28, Maio ,2017,19:00,Remo - PA,Cuiabá - MT,1,1,0,0,1,1,1
25,C,2017,Nabi Abi Chedid,Braganca Paulista,SP,Sábado,27, Maio ,2017,16:00,Bragantino - SP,Ypiranga - RS,1,0,1,0,0,3,0
26,C,2017,Raulino de Oliveira,Volta Redonda,RJ,Segunda,29, Maio ,2017,19:00,Volta Redonda - RJ,Botafogo - SP,2,0,1,0,0,3,0
27,C,2017,Antônio Guimarães de Almeida,Tombos,MG,Sábado,27, Maio ,2017,15:30,Tombense - MG,Mogi Mirim - SP,2,1,1,0,0,3,0
28,C,2017,Walter Ribeiro,Sorocaba,SP,Sábado,27, Maio ,2017,17:00,São Bento - SP,Macaé - RJ,2,1,1,0,0,3,0
29,C,2017,Arena Joinville,Joinville,SC,Sexta,26, Maio ,2017,19:00,Joinville - SC,Tupi - MG,1,1,0,0,1,1,1
30,C,2017,Castelão,Sao Luis,MA,Sábado,3, Junho ,2017,16:00,Sampaio Correa - MA,Cuiabá - MT,1,1,0,0,1,1,1
31,C,2017,Rei Pelé,Maceio,AL,Domingo,4, Junho ,2017,16:00,Csa - AL,Moto Club - MA,2,1,1,0,0,3,0
32,C,2017,Almeidão,Joao Pessoa,PB,Domingo,4, Junho ,2017,16:00,Botafogo - PB,Salgueiro - PE,1,0,1,0,0,3,0
33,C,2017,Lourival Baptista,Aracaju,SE,Segunda,5, Junho ,2017,21:00,Confiança - SE,Remo - PA,0,1,0,1,0,0,3
34,C,2017,Presidente Vargas,Fortaleza,CE,Sábado,3, Junho ,2017,20:30,Fortaleza - CE,Asa - AL,3,0,1,0,0,3,0
35,C,2017,Santa Cruz,Ribeirao Preto,SP,Domingo,4, Junho ,2017,18:00,Botafogo - SP,Joinville - SC,3,0,1,0,0,3,0
36,C,2017,Raulino de Oliveira,Volta Redonda,RJ,Sábado,3, Junho ,2017,16:00,Volta Redonda - RJ,Tombense - MG,2,0,1,0,0,3,0
37,C,2017,Mário Helênio,Juiz de Fora,MG,Sábado,3, Junho ,2017,16:00,Tupi - MG,São Bento - SP,1,0,1,0,0,3,0
38,C,2017,Vail Chaves,Mogi Mirim,SP,Sábado,3, Junho ,2017,15:30,Mogi Mirim - SP,Bragantino - SP,2,4,0,1,0,0,3
39,C,2017,Colosso da Lagoa,Erechim,RS,Domingo,4, Junho ,2017,15:00,Ypiranga - RS,Macaé - RJ,1,1,0,0,1,1,1
40,C,2017,Castelão,Sao Luis,MA,Sábado,10, Junho ,2017,16:00,Moto Club - MA,Botafogo - PB,0,0,0,0,1,1,1
41,C,2017,Coaracy Fonseca,Arapiraca,AL,Domingo,11, Junho ,2017,16:00,Asa - AL,Salgueiro - PE,1,1,0,0,1,1,1
42,C,2017,Arena Pantanal,Cuiaba,MT,Domingo,11, Junho ,2017,18:00,Cuiabá - MT,Fortaleza - CE,2,2,0,0,1,1,1
43,C,2017,Lourival Baptista,Aracaju,SE,Segunda,12, Junho ,2017,20:30,Confiança - SE,Sampaio Correa - MA,2,2,0,0,1,1,1
44,C,2017,Mangueirão,Belem,PA,Sábado,10, Junho ,2017,19:30,Remo - PA,Csa - AL,1,1,0,0,1,1,1
45,C,2017,Nabi Abi Chedid,Braganca Paulista,SP,Sábado,10, Junho ,2017,16:00,Bragantino - SP,Volta Redonda - RJ,1,1,0,0,1,1,1
46,C,2017,Moacyrzão,Macae,RJ,Sábado,10, Junho ,2017,15:00,Macaé - RJ,Tupi - MG,1,3,0,1,0,0,3
