,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
0,A,2012,São Januário,Rio de Janeiro,RJ,Domingo,20, Maio ,2012,18:30,Vasco da Gama - RJ,Grêmio - RS,2,1,1,0,0,3,0
1,A,2012,Pituaçu,Salvador,BA,Domingo,20, Maio ,2012,18:30,Bahia - BA,Santos - SP,0,0,0,0,1,1,1
2,A,2012,Pacaembu,Sao Paulo,SP,Sábado,19, Maio ,2012,18:30,Palmeiras - SP,Portuguesa - SP,1,1,0,0,1,1,1
3,A,2012,Orlando Scarpelli,Florianopolis,SC,Sábado,19, Maio ,2012,21:00,Figueirense - SC,Náutico - PE,2,1,1,0,0,3,0
4,A,2012,Pacaembu,Sao Paulo,SP,Domingo,20, Maio ,2012,16:00,Corinthians - SP,Fluminense - RJ,0,1,0,1,0,0,3
5,A,2012,Beira,Rio,Porto Alegre,Domingo,20, Maio ,2012,16:00,Internacional - RS,Coritiba - PR,2,0,1,0,0,3,0
6,A,2012,João Havelange,Rio de Janeiro,RJ,Domingo,20, Maio ,2012,16:00,Botafogo - RJ,São Paulo - SP,4,2,1,0,0,3,0
7,A,2012,Moisés Lucarelli,Campinas,SP,Domingo,20, Maio ,2012,16:00,Ponte Preta - SP,Atlético - MG,0,1,0,1,0,0,3
8,A,2012,João Havelange,Uberlandia,MG,Domingo,20, Maio ,2012,18:30,Cruzeiro - MG,Atlético - GO,0,0,0,0,1,1,1
9,A,2012,Ilha do Retiro,Recife,PE,Sábado,19, Maio ,2012,18:30,Sport - PE,Flamengo - RJ,1,1,0,0,1,1,1
10,A,2012,Serra Dourada,Goiania,GO,Sábado,26, Maio ,2012,18:30,Atlético - GO,Ponte Preta - SP,1,1,0,0,1,1,1
11,A,2012,João Havelange,Rio de Janeiro,RJ,Sábado,26, Maio ,2012,18:30,Flamengo - RJ,Internacional - RS,3,3,0,0,1,1,1
12,A,2012,Canindé,Sao Paulo,SP,Sábado,26, Maio ,2012,18:30,Portuguesa - SP,Vasco da Gama - RJ,0,1,0,1,0,0,3
13,A,2012,Aflitos,Recife,PE,Sábado,26, Maio ,2012,21:00,Náutico - PE,Cruzeiro - MG,0,0,0,0,1,1,1
14,A,2012,Morumbi,Sao Paulo,SP,Domingo,27, Maio ,2012,16:00,São Paulo - SP,Bahia - BA,1,0,1,0,0,3,0
15,A,2012,Independência,Belo Horizonte,MG,Domingo,27, Maio ,2012,16:00,Atlético - MG,Corinthians - SP,1,0,1,0,0,3,0
16,A,2012,Couto Pereira,Curitiba,PR,Domingo,27, Maio ,2012,16:00,Coritiba - PR,Botafogo - RJ,2,3,0,1,0,0,3
17,A,2012,Vila Belmiro,Santos,SP,Domingo,27, Maio ,2012,16:00,Santos - SP,Sport - PE,0,0,0,0,1,1,1
18,A,2012,Olímpico,Porto Alegre,RS,Domingo,27, Maio ,2012,18:30,Grêmio - RS,Palmeiras - SP,1,0,1,0,0,3,0
19,A,2012,João Havelange,Rio de Janeiro,RJ,Domingo,27, Maio ,2012,18:30,Fluminense - RJ,Figueirense - SC,2,2,0,0,1,1,1
20,A,2012,Serra Dourada,Goiania,GO,Quarta,6, Junho ,2012,19:30,Atlético - GO,Grêmio - RS,0,1,0,1,0,0,3
21,A,2012,Ilha do Retiro,Recife,PE,Quarta,6, Junho ,2012,19:30,Sport - PE,Palmeiras - SP,2,1,1,0,0,3,0
22,A,2012,São Januário,Rio de Janeiro,RJ,Quarta,6, Junho ,2012,20:30,Vasco da Gama - RJ,Náutico - PE,4,2,1,0,0,3,0
