,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
0,B,2018,Moisés Lucarelli,Campinas,SP,Sábado,14, Abril ,2018,21:00,Ponte Preta - SP,Paysandu - PA,0,1,0,1,0,0,3
1,B,2018,Arena Barueri,Barueri,SP,Sexta,13, Abril ,2018,20:30,Oeste - SP,Crb - AL,2,0,1,0,0,3,0
2,B,2018,Bento Freitas,Pelotas,RS,Sábado,14, Abril ,2018,16:30,Brasil - RS,São Bento - SP,1,1,0,0,1,1,1
3,B,2018,Orlando Scarpelli,Florianopolis,SC,Sexta,13, Abril ,2018,21:30,Figueirense - SC,Juventude - RS,2,1,1,0,0,3,0
4,B,2018,Arena Castelão,Fortaleza,CE,Sexta,13, Abril ,2018,19:15,Fortaleza - CE,Guarani - SP,2,1,1,0,0,3,0
5,B,2018,Serra Dourada,Goiania,GO,Sábado,14, Abril ,2018,16:30,Vila Nova - GO,Avaí - SC,1,0,1,0,0,3,0
6,B,2018,Olímpico Pedro Ludovico,Goiania,GO,Sexta,13, Abril ,2018,20:30,Atlético - GO,Criciúma - SC,3,2,1,0,0,3,0
7,B,2018,Rei Pelé,Maceio,AL,Sábado,14, Abril ,2018,16:30,Csa - AL,Goiás - GO,2,1,1,0,0,3,0
8,B,2018,Do Café,Londrina,PR,Sábado,14, Abril ,2018,16:30,Londrina - PR,Boa - MG,1,0,1,0,0,3,0
9,B,2018,Castelão,Sao Luis,MA,Sábado,14, Abril ,2018,19:00,Sampaio Correa - MA,Coritiba - PR,2,0,1,0,0,3,0
10,B,2018,Brinco de Ouro,Campinas,SP,Sábado,21, Abril ,2018,16:30,Guarani - SP,Sampaio Correa - MA,2,0,1,0,0,3,0
11,B,2018,Walter Ribeiro,Sorocaba,SP,Sexta,20, Abril ,2018,20:30,São Bento - SP,Csa - AL,2,1,1,0,0,3,0
12,B,2018,Alfredo Jaconi,Caxias do Sul,RS,Sexta,20, Abril ,2018,19:15,Juventude - RS,Oeste - SP,1,1,0,0,1,1,1
13,B,2018,Ressacada,Florianopolis,SC,Sábado,21, Abril ,2018,16:30,Avaí - SC,Brasil - RS,2,2,0,0,1,1,1
14,B,2018,Heriberto Hulse,Criciuma,SC,Sábado,21, Abril ,2018,19:00,Criciúma - SC,Ponte Preta - SP,0,1,0,1,0,0,3
15,B,2018,Serra Dourada,Goiania,GO,Sábado,21, Abril ,2018,16:30,Goiás - GO,Figueirense - SC,0,2,0,1,0,0,3
16,B,2018,Dilzon Melo,Varginha,MG,Terça,17, Abril ,2018,19:15,Boa - MG,Fortaleza - CE,0,2,0,1,0,0,3
17,B,2018,Rei Pelé,Maceio,AL,Sábado,21, Abril ,2018,16:30,Crb - AL,Vila Nova - GO,0,1,0,1,0,0,3
18,B,2018,Couto Pereira,Curitiba,PR,Terça,17, Abril ,2018,21:30,Coritiba - PR,Atlético - GO,1,0,1,0,0,3,0
19,B,2018,Curuzu,Belem,PA,Sexta,20, Abril ,2018,21:30,Paysandu - PA,Londrina - PR,1,0,1,0,0,3,0
20,B,2018,Moisés Lucarelli,Campinas,SP,Sábado,28, Abril ,2018,19:00,Ponte Preta - SP,Londrina - PR,0,1,0,1,0,0,3
